"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Kat5_60764",275.912046992172,0.186983058832246,0.184737762879982,1.01215396309483,0.311464444103033,0.48544737500467
"Stxbp6_81991",407.813459547882,-0.160483243253241,0.158556587772353,-1.01215121684918,0.311465756974864,0.48544737500467
"Ighv1-42_79103",20.3155840858501,-1.00338970007008,0.991583250235297,-1.01190666525679,0.311582682086355,0.485503307927164
"Zc2hc1a_59573",168.09569377426,-0.179171451208261,0.177055767888595,-1.01194924822216,0.311562320220068,0.485503307927164
"Zmym1_63714",16.4874655969957,-0.416044795687508,0.411161822794904,-1.01187603668894,0.311597328269384,0.485503307927164
"E2f5_59886",65.741100778184,-0.242616385396309,0.23979788727837,-1.01175364032572,0.311655861150753,0.485549109032923
"Nup85_70519",61.0249187733742,-0.326662304264514,0.322887222962252,-1.01169164040505,0.311685513768279,0.485549911324166
"Dyrk1a_61419",637.115199394929,0.125304249027142,0.12387511544517,1.01153689001085,0.311759534143455,0.485577014630234
"Tbx5_62643",198.224172288106,-0.204934951573964,0.202598298822812,-1.01153342730284,0.311761190562222,0.485577014630234
"Ptger2_76717",25.2124743515338,0.45572341908672,0.450688836850518,1.01117086074593,0.311934659774117,0.48580179163326
"Fam124b_61630",51.3386903831091,-0.356960059270461,0.353086258124304,-1.01097126001656,0.312030185474079,0.48590515005514
"Hdhd5_59093",120.221943370077,-0.199657708166522,0.197502970053909,-1.01090990232716,0.312059554151658,0.48590547658225
"Trmo_57240",58.0613342145721,-0.231737009004909,0.229254760419094,-1.0108274680154,0.31209901396038,0.485921514401175
"Cat_79497",765.956530785456,-0.233648237493198,0.23129028711103,-1.01019476611673,0.312401986346337,0.486347785918849
"Pmvk_57655",191.778588998981,0.232033094097094,0.229768964343639,1.0098539407179,0.31256527252676,0.486556534459218
"Cytl1_73924",328.704892096941,-0.411885214272821,0.4080089553321,-1.00950042613051,0.312734697363965,0.486774798885963
"Alg9_80828",18.2257056510262,0.380759060568893,0.37727654819748,1.0092306621974,0.312864024677015,0.486794221028738
"Gp6_54598",13.9497931544765,0.532331765800244,0.527450526110619,1.0092544029212,0.312852641742293,0.486794221028738
"Rab44_64421",109.774601645961,0.245304981414329,0.243042898556354,1.00930733986227,0.312827261116402,0.486794221028738
"Ubap1_82041",278.664605635144,0.120254898874758,0.119146235686614,1.00930506265477,0.312828352896033,0.486794221028738
"Polr3c_79996",224.140628359498,0.142930510240323,0.141697550767528,1.00870134639671,0.313117885881623,0.487113041087123
"Rarres2_78978",161.221833237828,-0.22940204351671,0.227427624549673,-1.00868152657772,0.31312739415058,0.487113041087123
"Phf21a_78249",14.8323494862071,-0.43389172806965,0.430206136789972,-1.00856703557782,0.313182323257769,0.487153013606595
"Wdr82_63187",152.630590124212,-0.163842073101422,0.162501343510159,-1.00825057542481,0.313334183679781,0.487343740604804
"Zfp638_69937",311.219105852615,0.126944764858558,0.125924471743919,1.00810242124115,0.313405295404967,0.487408851388555
"Psen2_80558",66.1715156521966,0.237163933863131,0.235299581644885,1.00792331293245,0.313491278815484,0.487497076351365
"Fn3krp_61406",51.7258153194305,-0.227681166467104,0.225914289548058,-1.00782100557951,0.313540399835492,0.487527967048487
"Tlr12_55430",89.7252403748773,-0.417612452448059,0.414414246717559,-1.00771741260305,0.313590143285198,0.487559819714923
"Gm6576_67744",195.132431157808,0.933325832533188,0.926569611228896,1.00729164999846,0.313794641221067,0.487650275231545
"Hist1h3d_74012",17.9276357133946,0.672180747597113,0.667237538369066,1.00740846991332,0.313738522743004,0.487650275231545
"Igkv12-44_72094",28.9799788632258,-0.579283249257119,0.57500061727727,-1.00744804762146,0.313719511722587,0.487650275231545
"March4_60080",130.228098357232,-0.518812576091442,0.515010217630338,-1.0073830738322,0.313750722065319,0.487650275231545
"Pkd2_75161",53.733323555007,-0.27419332934813,0.272200425104579,-1.00732145896828,0.313780320826013,0.487650275231545
"Lactb_60488",17.2183801803142,-0.476538128122495,0.473330147796596,-1.00677746883614,0.314041724392107,0.487988744430256
"Spopl_74578",79.5492252792878,0.201547700131709,0.200263679326283,1.00641165092815,0.314217591393224,0.488170981071852
"Tcap_31038",47.1287070191566,0.785082287456792,0.780066759863735,1.00642961327301,0.314208954482033,0.488170981071852
"Mapre2_65793",12.6168888048573,0.402559547798562,0.40015971145192,1.00599719631428,0.314416918743376,0.488435120158443
"Nop53_76866",195.025387192351,0.241237103406885,0.239820442708577,1.00590717239243,0.314460225738929,0.488456860711551
"Sap130_60844",230.881208283581,-0.183267849309072,0.182254584133093,-1.00555961421107,0.314627459215206,0.488671076555335
"Adipor2_77807",390.004860482918,-0.178610504169197,0.177718520581586,-1.00501908064895,0.314887662201047,0.489029636805056
"Pum1_75857",161.951473574482,0.150646590850204,0.149909952913557,1.00491386944182,0.314938325393795,0.489062739200652
"Atxn10_60851",786.709375483643,-0.0999937065133054,0.0995402281527707,-1.00455572956733,0.315110823500311,0.489239426330866
"Zfp473_57355",30.3839667220425,0.399505662417468,0.397686566794507,1.0045741942898,0.315101928447272,0.489239426330866
"Bcam_75335",2623.23405687494,-0.157216725828764,0.156539216260445,-1.00432805008549,0.315220517618748,0.48927297928454
"Cryz_65519",40.8913397298491,-0.385614188248799,0.383938727527811,-1.00436387527712,0.315203255670364,0.48927297928454
"Slco1a5_76175",19.0375164096587,1.32606998843903,1.32035375074698,1.00432932287185,0.315219904330928,0.48927297928454
"Dnah2_66861",98.6627810269752,-0.236551028704781,0.235652323742587,-1.00381369021922,0.315468424362135,0.489593577901203
"Farp1_73696",97.8532099196328,0.223059972407018,0.222220514257458,1.00377759070699,0.315485828102683,0.489593577901203
"Wasl_69796",61.4283308962008,0.260940589541755,0.259978405020391,1.0037010170952,0.315522746680048,0.489605275228264
"Prkab2_31140",83.2975617005875,0.22761843665924,0.226833221771511,1.00346163970866,0.315638176443434,0.48973878698821
"Rnf8_73016",198.535814068513,-0.13398903059432,0.133550624225152,-1.00328269801592,0.315724481725895,0.489827089049466
"Anapc15_69211",53.6421816799347,-0.287113099190265,0.286277483788142,-1.00291890019105,0.315899992657261,0.489916936029837
"Hist1h2af_79831",17.4542122776166,-0.502703162030259,0.501202298464579,-1.00299452650213,0.315863502162262,0.489916936029837
"Parp2_57000",138.18527928136,-0.189562855344011,0.189003703353156,-1.00295841817348,0.315880924467483,0.489916936029837
"Zbtb18_63164",129.208902235643,0.18404391151759,0.183507810180738,1.002921408829,0.315898782168534,0.489916936029837
"Secisbp2_68858",26.5404815144167,0.434701769779741,0.433537524561474,1.00268545432012,0.316012650217596,0.490046045340222
"Cdk5rap1_67129",40.3967492592669,-0.347807213200447,0.346929287834463,-1.00253055996357,0.316087414521703,0.490116374391891
"Bsg_29611",24.130957309928,-0.425081643711547,0.424257263334457,-1.00194311435144,0.316371067894718,0.490473786767949
"H2-Q1_72924",65.1867048178872,-0.718889277949586,0.717547218000618,-1.00187034374227,0.31640621746012,0.490473786767949
"Siah1b_62588",14.200580604435,0.448882282139554,0.448037040499363,1.00188654411084,0.316398392157318,0.490473786767949
"Ankrd52_59205",17.5072274313909,0.387641519480313,0.38698587478248,1.00169423418413,0.316491292276402,0.49051928661715
"Dpf2_78573",45.6418766400566,0.296477194143185,0.295995671372438,1.00162678990714,0.316523877159998,0.49051928661715
"Rapgef6_75641",179.683607771803,0.163420853222673,0.163153363479144,1.00163949879932,0.316517736844722,0.49051928661715
"Gm8203_30921",22.3543225958927,0.492111485642328,0.491434129695952,1.00137832499911,0.316643938956549,0.490659717200291
"Fcho2_68470",380.517280904067,-0.214523341306294,0.214257861509928,-1.0012390667698,0.316711243589162,0.490718378723366
"Scaf11_58452",903.959102814717,-0.124040398986382,0.123902392193267,-1.00111383477487,0.316771777243545,0.490766539232655
"Usp53_70008",488.964729967139,0.146251586404377,0.146123585084358,1.00087597987652,0.316886770566116,0.490899055936948
"Irak1_79781",264.459686128339,0.170597760703944,0.170473219848969,1.000730559645,0.316957088913677,0.490962347058702
"Stoml2_65063",237.213451741079,0.156774246848991,0.15670376754611,1.00044976138088,0.317092898635648,0.491127062260845
"Rasal3_79919",37.7733533092453,-0.349514958291146,0.349400764346894,-1.00032682797493,0.31715236810561,0.491173518783633
"Rassf5_71737",377.311544127033,-0.218915793637544,0.218940753192309,-0.99988599858911,0.317365681015622,0.491458201695411
"Pcdh12_66801",36.7328074203398,-0.315588829671705,0.315693134421562,-0.999669600829144,0.317470428130817,0.491574727222815
"Med12l_76618",24.1659147047075,-0.434352767291501,0.434553667899486,-0.999537685163363,0.317534292892481,0.491627934289724
"Pfkm_57759",28.311611636973,-0.44626397157268,0.446552336806885,-0.999354240902048,0.317623118359456,0.491719773721848
"Cmas_74237",146.210312737767,-0.217008060638517,0.217239395263242,-0.998935116605141,0.317826123465177,0.49198834383871
"Psmd2_79187",2211.4089857531,0.124197282275886,0.124340868955383,0.998845217339213,0.317869677730553,0.49201006034757
"Sun1_67953",42.610456046408,-0.322850478361189,0.323276235126321,-0.998682993926338,0.317948281389904,0.492086018489956
"Acvrl1_73083",1710.23222890622,0.139859056490074,0.140091089558827,0.998343698592942,0.318112724572187,0.492294803331252
"Stxbp6_67188",16.1074240247772,-0.44386822463498,0.44469722978234,-0.998135798714632,0.318213513041664,0.492405049802794
"Akap9_80847",302.093453170591,-0.25235821028785,0.252879979555425,-0.997936692068341,0.318310058219798,0.492508710322629
"Itfg1_75312",1066.81740381667,-0.116939736281829,0.117285754556538,-0.997049784298036,0.318740345579824,0.493128689884151
"Chd7_74491",662.930757397877,0.193698717918189,0.194306536646895,0.996871856504706,0.318826713906672,0.493216520659188
"Naca_69517",21.3989361239823,0.453435290042403,0.454908144396522,0.996762303835926,0.318879899732483,0.493253007439162
"Lmbrd1_67030",413.490806148692,-0.125691750630897,0.126205175124305,-0.995931826940522,0.319283270040446,0.493831113045664
"Chrdl1_75785",55.3322954516811,-0.387645840520715,0.389368840774316,-0.995574889222839,0.319456740544335,0.494053561432092
"Smim19_57270",370.291582468681,-0.115542862660786,0.116064113196332,-0.995508943107464,0.319488796877573,0.494057285743122
"Cdc14a_72325",33.0457233376827,-0.343443279128728,0.345047491213624,-0.995350749894589,0.319565703001626,0.494130358617342
"Fkrp_75474",14.367776258369,0.502940267555777,0.505330095452617,0.995270758820133,0.319604595522148,0.494137377498948
"Rps19_67165",1445.69989819056,0.207659719260774,0.208657217322927,0.995219441364403,0.31962954825139,0.494137377498948
"Habp4_64652",20.0380791336771,-0.447507176752484,0.449697435718544,-0.995129483087757,0.319673292866072,0.494159160697608
"Csk_74758",19.9919787140863,0.404788777768441,0.406825513430438,0.99499358915614,0.319739382346236,0.494169640828943
"Mrps15_77179",17.2757597443756,-0.391821042140677,0.393776382769293,-0.995034388261519,0.319719539523183,0.494169640828943
"Ccny_61468",49.1322177620221,0.338382570247296,0.340333331673472,0.994268085889257,0.320092368549135,0.494669315543243
"Hic1_61895",72.8480450044681,-0.402085487967807,0.404474546556502,-0.994093426622184,0.320177385273125,0.494754817154242
"Rbks_29901",31.9283304024137,0.399723931248712,0.402200395409719,0.993842710774851,0.320299448919711,0.494897544441175
"Aar2_68466",89.4429880552415,0.265249795569748,0.267002938853611,0.993433992556821,0.320498502895975,0.495159192681116
"Eea1_64204",330.497341549077,-0.110984312905215,0.111751572868376,-0.99313423566696,0.320644541903467,0.495338893694204
"Mob1a_30692",1117.04556205653,-0.120423185738727,0.121265916955843,-0.993050551727382,0.320685319771108,0.4953559666913
"Ppat_63249",173.966909304954,-0.189929136792168,0.191327859673786,-0.992689392522327,0.320861345844591,0.495581932260104
"Phldb1_68104",1239.05187267107,0.270395318724129,0.272439292980424,0.992497505650033,0.320954895630231,0.495680480146632
"Lhfp_30756",574.552816148723,0.22812984997574,0.229883506834959,0.992371541206399,0.321016316223823,0.495729394268723
"Gaa_66054",50.8352096142929,0.266272829309279,0.268480428210033,0.991777430796458,0.321306109530031,0.496120537406986
"Matk_69295",15.5591173596209,-0.444154550536185,0.447858244358742,-0.991730209571423,0.321329150278061,0.496120537406986
"Ccdc122_59102",29.8134658040601,0.443903325009267,0.447642636217074,0.991646659845883,0.321369919508527,0.496137515164915
"Vegfb_60996",149.746018559731,-0.182427582342382,0.184003533285289,-0.99143521368982,0.321473112642286,0.496250852160356
"Sipa1l3_74499",30.3430334491596,-0.354071369314142,0.357269818336843,-0.991047525263707,0.321662374379971,0.496497018031478
"Man2c1_75626",30.2460703904432,-0.330535962531486,0.333563809725267,-0.990922734704716,0.321723310109069,0.49654508100931
"Rrm2b_69320",36.9783109558944,-0.316216953125945,0.319164190634159,-0.990765763846007,0.321799970308311,0.496617401853833
"Rnf103_60055",40.1893465844133,-0.287581479860676,0.290369018102073,-0.990400014920265,0.321978638162621,0.496847117912947
"Xxylt1_57448",40.3570681401372,-0.348150494723596,0.351584814050845,-0.990231889461664,0.322060788937985,0.496927869153943
"Pcbp4_75820",60.3864550551523,-0.285882868084706,0.288734730319746,-0.990122898510054,0.322114052256038,0.496964037292345
"Cramp1l_59869",20.8523360823966,0.43663351409608,0.441080378401368,0.989918245011475,0.32221408089947,0.49707234253923
"Thbs2_60512",12.4164875160773,-0.649191170903573,0.655889267262374,-0.989787763433364,0.32227786705796,0.497124722452453
"Agl_67628",25.8989668654049,0.3998287874594,0.404220893978204,0.989134390170735,0.322597393686158,0.497462852500147
"Gspt1_67518",276.360369359813,-0.153192999672767,0.154885728812123,-0.989071109699139,0.322628351433888,0.497462852500147
"Ip6k2_74655",637.735877009798,0.155620044590365,0.15734543905342,0.989034353499948,0.322646334002736,0.497462852500147
"Tepsin_72896",55.5879168492577,0.234692509559508,0.237286313619586,0.989068884671386,0.322629439985816,0.497462852500147
"Zdhhc17_64754",78.1899351773628,-0.206884216837421,0.209172220733095,-0.989061626406911,0.322632990968419,0.497462852500147
"Med16_66333",18.6588736761726,0.438389012452201,0.443278034371229,0.988970755282375,0.322677450279952,0.497464800764651
"Hc_31405",552.976157340632,-0.288311751451142,0.291550769679268,-0.988890380115653,0.322716777703288,0.497479406442885
"Haus6_70095",107.347449417733,-0.190832983014309,0.19302245276477,-0.988656916751909,0.322831028630768,0.497609495985859
"Aprt_69339",703.840851877881,0.171514117763269,0.173514965793388,0.988468729363083,0.32292314186575,0.497705441736113
"Bola2_73658",494.873387470914,0.157492828795089,0.159378051543807,0.988171377862534,0.323068723257783,0.497707712629114
"Ckmt2_30858",77.5516343009075,0.62118993360542,0.628588838733049,0.988229340593221,0.323040341718687,0.497707712629114
"Cul2_62604",259.689281942819,0.199634523823732,0.202023155286791,0.988176447102472,0.32306624103188,0.497707712629114
"Hspb2_78073",30.7705103557599,-0.313336437199918,0.317090567304794,-0.988160700784051,0.323073951482785,0.497707712629114
"Lrig3_69783",17.596554835176,-0.472826002744334,0.478462159625732,-0.988220266184043,0.323044784909589,0.497707712629114
"Cd59b_62729",27.7925826348166,-0.443150992645916,0.448623351999774,-0.987801884744821,0.32324968433582,0.497889998062363
"Nim1k_56505",21.3422995084569,-0.397518232485196,0.402429038353681,-0.987797088677857,0.323252033667589,0.497889998062363
"Anks3_61341",64.0303703544208,0.240812636575479,0.243824103592024,0.987649018402283,0.323324570700347,0.497955697426117
"Bckdk_74727",21.4688583204541,0.363300780703755,0.367915636706345,0.987456754912884,0.323418773044601,0.498054748545904
"Ss18_80837",66.3467024064156,0.217455350519017,0.220256051957017,0.987284338327528,0.323503266316231,0.498138831075003
"Man2c1_74198",126.258687434186,-0.304901283346773,0.308856348159121,-0.987194484309871,0.323547305252029,0.498160611172485
"Cfap97_65722",110.001038870506,-0.232080642530039,0.235151230811471,-0.986942070127229,0.323671038506583,0.498305079977246
"Vps29_68395",515.257744205614,0.121174785997941,0.122787863816452,0.986862888820008,0.32370985947976,0.498318808163577
"Strn4_80708",1920.81306499763,0.173011628100432,0.175328889730509,0.986783343956385,0.323748861751752,0.49833281287929
"Ibtk_68155",2590.20792078072,0.167148918086646,0.16945074939485,0.986415927244788,0.323929052478791,0.498452312557775
"Plcl2_55789",126.312289494643,0.217946018691181,0.220955188929377,0.986381083636116,0.323946144083096,0.498452312557775
"Sox17_80494",62.5510090598537,-0.304401504848747,0.308598368034644,-0.986400241800936,0.32393674648285,0.498452312557775
"Zfp369_72496",70.5765185006103,-0.272119288449022,0.275875471609592,-0.986384497546464,0.323944469454333,0.498452312557775
"Rnf215_71646",495.708177069591,-0.191748162893513,0.194435928735263,-0.986176598845528,0.324046460491017,0.49856063314766
"1700123O20Rik_59981",316.820907863016,0.163597450456684,0.165921217176337,0.985994758481171,0.324135684962661,0.498611159037539
"Tmem70_59313",18.5655115301167,-0.40147407880516,0.407179597084474,-0.985987710778813,0.324139143414166,0.498611159037539
"Gltp_58822",96.0523250430988,0.244981113452341,0.24850973338099,0.985800878377508,0.324230834652951,0.498660141085074
"Nptn_63856",230.006355770211,-0.161690432166762,0.164018305096756,-0.985807237011621,0.324227713765442,0.498660141085074
"Pgpep1_64169",64.1300378148352,-0.253384512300643,0.257125664462798,-0.985450102112636,0.324403029805575,0.498878930295321
"Csnk2a2_71270",10.9342898455547,0.59042001651301,0.599211877698403,0.985327625314832,0.324463167368136,0.498925368738823
"Wrap53_61838",167.368588414354,0.229030230248048,0.232499888747818,0.985076730494554,0.324586382367306,0.499068783518065
"Ric3_54769",25.9223803798768,-0.402357658736811,0.408804297299727,-0.984230501965128,0.325002191661171,0.499662009580382
"Gsn_69893",1546.60984714216,0.137342817487019,0.139554261122702,0.984153521233305,0.325040034692269,0.499664336128965
"Nedd1_78021",15.5549422314714,0.564102484812246,0.573248988754214,0.984044448186739,0.325093658924042,0.499664336128965
"Traf1_75530",29.1577266164134,0.301027190764204,0.305897856950929,0.984077475287751,0.325077421006013,0.499664336128965
"Gfra2_56590",13.0685080364753,-0.502160035615659,0.510541826813958,-0.983582557279185,0.325320804899695,0.49996734232671
"Exosc3_29716",281.781548721568,0.15742025141585,0.160075366691541,0.983413342536289,0.325404046157743,0.500049153925915
"Zfp747_67745",25.9756663998749,0.329544213214076,0.335173009569023,0.983206295870348,0.325505916795819,0.500159575609546
"Clmn_78137",22.8179331077229,-0.370015095846616,0.376374835804634,-0.983102643022288,0.325556923629021,0.500191828817445
"Fubp1_68343",48.7611834638804,-0.288371670043758,0.293369520397136,-0.982963975444306,0.325625169091454,0.50025055939338
"Osbpl1a_72084",72.7840096846004,-0.279280827976253,0.284188844625114,-0.982729735027655,0.325740472003863,0.500338979272382
"Srsf9_76447",1638.9586531323,-0.109497782800589,0.111422601670805,-0.982725058997428,0.325742774011406,0.500338979272382
"Armc8_59025",19.4999458554207,0.432521066580172,0.440264611793458,0.982411611095104,0.325897108391239,0.500529899929181
"Uqcc3_59445",619.434127812384,-0.131871561366558,0.134251564255239,-0.98227206586468,0.325965832473808,0.500589312721735
"Pitpnc1_71391",39.3550906056017,-0.283899299443626,0.289132789165509,-0.98189935587386,0.326149433136595,0.500825115535221
"Dach1_76556",156.299282398104,0.299746414074166,0.305404823793571,0.981472428466848,0.326359824418336,0.501102009961039
"Rpia_80064",780.414531898581,-0.157981390769127,0.161017697776445,-0.981143023100888,0.326522216769612,0.501305161253806
"BC024978_57300",139.581856642382,0.169840788490954,0.17313367281979,0.980980682294756,0.326602267881953,0.50138186936756
"Ilf3_77877",661.365413667229,0.169665761455622,0.173164327873837,0.979796263692577,0.327186696803641,0.502232785145162
"Naa15_79435",824.795833888994,-0.105298535205035,0.107481952664651,-0.97968572950635,0.327241272425004,0.502246182547642
"Slc25a19_69806",27.6397270583342,0.33768376140698,0.344696085242836,0.979656502826496,0.327255703918765,0.502246182547642
"Hist1h2bk_30251",370.090562602219,0.198052245234845,0.202375383042025,0.978638025326024,0.32775886386684,0.502972069939868
"Rnf217_31600",126.638809864997,0.180409829378247,0.184361566914914,0.978565285580965,0.327794818788656,0.502980926362261
"Cdc73_80142",3279.28517174168,0.0832740703960954,0.0851217506848456,0.978293676129958,0.327929096713134,0.503140637844366
"Ankzf1_70258",57.4049700093414,-0.305526307074013,0.312404519745006,-0.977982992446437,0.328082735859359,0.503330023049195
"2410131K14Rik_58422",30.3648645984948,0.286381773460605,0.29290221874244,0.977738491330555,0.328203679263865,0.503349548628728
"Ext2_67441",166.863457381801,0.155448409207444,0.158978685756033,0.977794026087204,0.328176206247779,0.503349548628728
"Gls_76009",1085.56484268377,-0.190662384934733,0.194980284713273,-0.977854685231946,0.328146199904108,0.503349548628728
"Tulp3_69506",237.422889387001,-0.231377019324795,0.236651264144007,-0.977713008048829,0.328216286329798,0.503349548628728
"Htatsf1_30434",40.6392644154723,0.249510081629812,0.255214765048492,0.977647518090906,0.328248686903052,0.503352914194577
"Clec7a_54593",245.332141074738,-0.421901270805342,0.43159438210275,-0.977541155076712,0.328301313477479,0.503382391473762
"Csnk1e_31995",408.911885334785,0.139365923487299,0.142575794213728,0.977486566046286,0.328328325307748,0.503382391473762
"Arl6ip1_64267",705.343142703799,-0.153445498791235,0.157048265044456,-0.977059496631805,0.328539698218128,0.503476474637187
"Dcaf1_77717",53.7919013411749,0.250208590133253,0.256059020529257,0.977152023842347,0.328493895493306,0.503476474637187
"Fbxo33_74408",51.8714719931424,-0.254930222206364,0.260877943522222,-0.977201133849971,0.328469586789938,0.503476474637187
"Stt3a_72883",1390.83340721913,0.152402410769445,0.155981027872246,0.977057356579726,0.328540757633508,0.503476474637187
"Them4_66875",14.1537136489922,0.464161564061225,0.475029044559568,0.977122492565862,0.328508513585578,0.503476474637187
"Chst14_58003",73.1843895480138,-0.271200903544898,0.27758913449061,-0.976986739926132,0.328575717076196,0.503483747067378
"Atf7_79499",221.121901955456,0.151768175219206,0.155389739243259,0.976693673329463,0.328720828244717,0.503659790536039
"Lsm2_80047",91.9945312738981,-0.187957432811367,0.192456908212798,-0.976620868311694,0.328756883903191,0.503668724222007
"Rlim_55748",222.986645564667,0.162032318907573,0.165935241609763,0.976479241755231,0.328827029802699,0.503729879079994
"Kyat3_78005",16.8286099547297,0.457644767165669,0.46879170540631,0.976221980653478,0.328954472893527,0.503878788151277
"Shmt1_63816",45.6868965212334,0.280157339945827,0.287006858351243,0.976134652514006,0.328997741153323,0.50389874619292
"Anapc4_80806",141.698577431838,-0.18856452841878,0.193201973455007,-0.975996906484462,0.329065997339393,0.50395696899767
"Pura_57814",138.516275451844,0.159606338796189,0.16355475356824,0.975858758697561,0.329134461822212,0.504015500074006
"Nap1l4_70911",1011.72825076707,0.112247297195081,0.115034890168431,0.975767413092949,0.329179736741624,0.504038512640119
"Rab3ip_79350",56.1800790812293,0.227721930975442,0.233425921395916,0.975564023111216,0.329280560303684,0.504146568991233
"Slc25a12_62542",477.910830924279,0.14363540300156,0.147274462903044,0.975290625205811,0.329416119399649,0.504307782606867
"Khdrbs1_59423",828.508917001972,0.158050055141317,0.162067856855092,0.975209138988203,0.329456529767334,0.504323315454975
"Sybu_30824",23.9803399036453,-0.777247733550223,0.797401519395028,-0.974725674137045,0.329696354059807,0.504644074956611
"Whrn_70234",37.8794502834527,-0.298412170063086,0.306225353189577,-0.974485511911045,0.329815529328169,0.504780123137823
"Fst_32223",21.3781585246391,-0.459054826668893,0.471181893597106,-0.974262451310188,0.32992624327357,0.504903197530606
"Cnot3_64158",63.9645376998999,0.245011025047189,0.25154891627288,0.974009463755358,0.330051840291664,0.505002650502277
"Plpbp_68526",182.427742697542,0.200556812087534,0.205905476715085,0.974023689350662,0.330044777097856,0.505002650502277
"Mnat1_31677",330.17026884577,-0.18975511476681,0.194874481495745,-0.973729927645518,0.330190653476303,0.505122284910412
"Vegfc_77588",233.158421827994,-0.260353147028368,0.267362418318917,-0.973783632962999,0.330163981337439,0.505122284910412
"Mill2_56260",139.871638241825,0.344925480227536,0.354285225440777,0.97358132786487,0.330264461146819,0.505188817748356
"Dctn1_76416",615.654276503574,0.150165709162768,0.154255139188302,0.973489181319646,0.330310234558612,0.50521245972324
"Itgb6_60838",1499.50630124439,0.196246595560672,0.201615475194891,0.973370696723411,0.330369097321799,0.505256115801253
"Serac1_66611",59.5618687405133,-0.244573074600335,0.251289389350195,-0.973272589156163,0.330417841981104,0.505284290976701
"Shcbp1_69616",31.8302475000533,-0.423458028150026,0.435135098630832,-0.973164494159289,0.330471554275627,0.505320056932377
"Dnase1l1_64954",125.918422599684,-0.223062753133451,0.229267897935309,-0.972934960115483,0.330585628248068,0.505448106168071
"Mxra8_56851",81.6392212874063,-0.281390970354541,0.289329610268801,-0.972561951378278,0.330771060706726,0.505685225285952
"Oxnad1_66699",39.8261946021717,-0.264184046527552,0.271713904608172,-0.972287549687684,0.330907515961406,0.505847431059616
"Eif3h_81880",626.732686525839,-0.211566184095169,0.217653252113429,-0.97203318600042,0.33103403918023,0.505948016958576
"Retreg3_74281",57.5982651267843,-0.23413220956481,0.240856448753833,-0.972081963244858,0.331009774432539,0.505948016958576
"Phip_73870",370.704238445779,0.1728084996065,0.177824824066791,0.97179064010542,0.331154713242892,0.506086036452637
"Rack1_69432",925.340161548273,0.153852267297757,0.158394879483149,0.971320965676322,0.331388471632385,0.506396835514173
"Fbxl12_64925",130.883749273689,-0.204090494747851,0.210213346299526,-0.970873155013902,0.331611447692316,0.50669110254399
"Calu_72157",1560.39310527493,0.131657873474455,0.135637279177247,0.970661416043357,0.331716911551889,0.506805777399897
"Atp5a1_66788",1336.82958664183,0.131891901411761,0.135914416243813,0.970404060560901,0.331845125466706,0.506901085666373
"Cpne3_62368",41.072010871793,0.2568818449422,0.264730294656557,0.970353035248424,0.331870549965202,0.506901085666373
"Khdrbs3_64121",53.9053935946313,-0.284740451308423,0.293434709557576,-0.970370723142254,0.331861736435559,0.506901085666373
"Arid4a_65676",275.268570031507,-0.330080180628834,0.340361489860018,-0.969792971480374,0.332149696952538,0.507234471225907
"Gm17555_82263",38.0054832844327,0.378469817815172,0.390251327756365,0.969810455203504,0.332140980421805,0.507234471225907
"Ttc39a_76861",90.9314984032786,0.302278638898684,0.311817968604378,0.969407376526793,0.332341973343613,0.507481594776685
"Enpp6_68566",58.0318397798737,0.303666754642528,0.313332800117536,0.969150866199192,0.332469921680834,0.507607855989988
"Smg9_68873",282.763692807279,0.159954243265926,0.165051108363944,0.969119473667644,0.332485582581056,0.507607855989988
"Prim2_56868",22.5334530909556,-0.35177789815551,0.363126870515075,-0.968746536593486,0.332671667433609,0.50779560417095
"Rpp30_56514",380.282923567045,-0.134184309567311,0.138511015739939,-0.968762728729448,0.332663586628029,0.50779560417095
"Shc1_79619",38.5365115262024,0.248924859672916,0.256970658855922,0.968689813775524,0.332699976376526,0.50779560417095
"Sh3tc1_78514",46.683339974762,0.297021741099801,0.306664390021901,0.968556346169141,0.332766592864319,0.507850765041763
"Arhgef12_29196",186.074936446772,-0.185945686875717,0.192059150682478,-0.968168849101765,0.33296004959384,0.508099474947963
"Maml2_59937",132.299742813516,0.165435522856436,0.170964001687942,0.96766290694577,0.333212748938175,0.508438535693229
"Prkd1_62440",151.98996969498,-0.186027682888104,0.19228673337957,-0.967449389869707,0.333319429931241,0.508554750080041
"Hmgb2_31787",315.759029705294,0.320804895493979,0.33166232521489,0.967263602479189,0.333412274083947,0.508649833867517
"Hook1_65618",152.795638443071,0.223938583116113,0.231550031479663,0.967128277569597,0.333479910955986,0.508706447836923
"Pigg_60404",79.5151685927482,0.255008587674803,0.263714668854042,0.966986739049932,0.333550662930109,0.508767802935225
"Lsm1_64833",645.661736752398,-0.135961088441361,0.14061303233052,-0.966916694618859,0.333585680173423,0.508774645287381
"Epg5_60833",24.71822979088,-0.366114344659027,0.378703423391547,-0.966757420305904,0.333665314851631,0.508810001958493
"Hbb-bt_30253",1062.56753846341,-0.378233737490313,0.39124328408206,-0.966748191928022,0.333669929272828,0.508810001958493
