ID_REF	GSM1150937	GSM1150938	GSM1150939	GSM1150940	GSM1150941	GSM1150942
10735752	115.24	76.15	131.58	253.29	185.51	145.76
10735754	86.18	89.74	99.04	352.07	245.53	217.6
10735756	40.78	37.77	38.26	37.48	39.74	37.29
10735759	123.18	140.32	136.99	170.99	146.86	141.95
10735761	125.51	177.71	149.05	206.64	227.73	183.91
10735763	129.39	113.31	144.66	332.87	191.87	169.87
10735765	77.33	74.91	79.17	377.16	156.59	156.05
10735767	217.83	168.69	152.03	958.71	424.02	609.99
10735769	167.46	354.75	239.78	510.67	497.11	387.24
10735771	162.81	363.05	322.83	409.6	460.84	344.45
10735773	271.88	384.08	350.89	592.42	524.82	463.08
10735777	1481.25	1434.47	1468.27	1248.34	1347.44	1268.23
10735806	509.8	506	480.36	527.46	499.86	508.17
10735818	436.61	450.6	463.28	438.64	440.38	424.04
10735827	642.15	539.43	541.87	442.8	488.08	493.58
10735843	675.13	636.12	693.82	609.5	634.46	611.87
10735866	234.94	246.88	262.01	208.21	221.04	208.11
10735868	255.91	260.75	260.36	241.18	254.55	257.28
10735870	221.71	311.19	298.4	690.57	529.9	502.4
10735876	234.01	255.01	263.34	259.55	263.71	255.05
10735887	543.59	592.68	490.15	403.36	448.7	463.61
10735889	699.73	725.48	688.29	681.02	690.75	703.14
10735891	69.21	73.53	67.53	60.18	70.82	68.46
10735897	3399.96	3379.75	3351.06	3293.71	3354.77	3326.52
10735940	380.44	354.99	349.07	231.22	299.41	328.94
10735949	273.01	223.19	250.98	172.51	174.52	187.76
10735959	1398.63	1341.56	1359.35	1119.63	1170.09	1188.64
10735974	4413.17	4410.11	4391.81	4688.79	4574.19	4538.82
10735986	1480.33	1488.25	1453.38	1373.65	1365.87	1395.24
10736000	1566.36	1467.25	1348.18	777.19	994.49	1102.45
10736033	1458.13	1386.08	1370.04	1404.75	1348.56	1345.29
10736040	1977.28	2068.54	1945.06	1828.32	1927.35	1950.06
10736042	5794.23	5954.65	5878.37	6224.75	5964.56	5964.97
10736050	1229.88	809.59	1158.63	1034.34	1326.12	1078.42
10736053	3972.69	3844.29	3649.54	3031.26	3381.62	3352.91
10736057	1168.14	978.49	1124.68	1149.99	1144.18	1190.04
10736064	108.85	103.62	110.75	91.87	106.5	94.36
10736067	285.7	281.67	281.32	245.04	273.33	272.78
10736070	2422.53	2413.15	2320.15	2172.74	2381.9	2160.88
10736073	792.42	757.06	766.81	640.86	678.03	702.6
10736119	95.21	94.72	96.21	104.34	95.91	110.18
10736135	441.71	455.08	460.39	607.17	549.44	506.93
10736143	667.66	676.11	663.07	694.58	696.25	640.96
10736163	1246.96	1276.52	1255.72	1255.81	1195.75	1142.44
10736177	9.83	7.67	7.22	9.25	7.22	8.12
10736179	7.76	7.45	7.44	7.4	7.75	7.49
10736181	201.62	177.39	167.56	184.36	188.8	193.76
10736191	1503.91	1592.19	1724.43	1897.26	1762.74	1642.98
10736193	97.21	99.63	80.35	101.81	45.99	85.99
10736195	1549.73	1521.21	1516.15	1527.65	1469.8	1496.52
10736232	5276.99	5476.35	5053.97	4510.59	5013.49	4936.59
10736238	327.37	323.34	253.15	337.96	314.86	289.54
10736240	450.51	361.97	333.47	355.13	342.2	329.32
10736242	413.92	399.52	434.32	300.16	379.68	359.27
10736257	970.97	899.48	931.39	808.58	853.51	846.01
10736265	240.11	244.51	266.5	199.54	230.88	246.96
10736267	718.49	729.67	693.51	421.82	536.52	584.13
10736273	183.64	187.84	181.53	161.69	144.35	171.09
10736284	252.69	286.5	281.82	271.77	252.1	277.82
10736288	1466.13	1421.11	1375.56	1289.86	1286.38	1315.23
10736300	4110.79	4006.15	3786.11	4036.53	4200.08	4280.31
10736307	262.95	256.69	242.39	248.3	244.96	240.13
10736312	318.16	284.75	327.24	303.26	289.24	307.18
10736330	113.58	99.94	94.66	131.71	105.04	105.2
10736332	684.58	697.95	698.09	634.04	669.04	661.53
10736334	115.08	124.84	146.1	119.41	133.63	122.93
10736337	1556.3	1551.02	1545.44	1721.68	1562.89	1591.42
10736397	620.85	888.77	797.33	1886.11	1425.74	1518.36
10736413	247.8	299	336.53	281.59	260.4	279.74
10736415	136.33	120.9	130.56	85.47	96.36	86.26
10736417	156.24	180.29	162.72	224.41	201.84	175.07
10736420	1606.83	1502.45	1461.77	1648.34	1568.97	1514.79
10736440	169.74	180.41	173.59	179.98	179.98	177.91
10736442	289.58	297.32	326.29	243.46	267.01	276.03
10736450	647.3	905.24	852.18	1905.83	1529.24	1500.78
10736469	98.25	110.62	110.6	101.18	107.03	107.43
10736471	35.95	34.7	40.97	35.31	32.14	40.43
10736476	784.49	733.2	733.51	671.69	664.82	692.73
10736484	178.97	167.06	181.36	185.03	182.48	195.52
10736486	4259	4335.25	4019.78	2881.89	3397.83	3664.5
10736509	1151.1	1084.79	1107.89	1002.57	1034.92	1053.23
10736520	1185.6	1293.35	1270.25	2448.7	1939.27	1916.16
10736545	3609.04	3323.53	3343.86	3046.84	2897.31	3140.33
10736557	140.19	126.38	117.34	145.65	139.15	133.03
10736581	109.04	122.21	131.22	107.94	109.25	107.45
10736583	242.06	275.38	263.54	277.26	268.37	247.46
10736585	285.12	264.33	305.75	353.66	293.42	307.26
10736596	332.29	296	337.88	258.75	291.02	276.87
10736606	9.49	8.44	8.08	8.94	9.68	8.57
10736608	1410.22	1446.35	1442.24	1490	1427.23	1443.04
10736634	295.89	245.73	215.81	267.22	243.23	221.54
10736636	280.72	313.83	252.48	262.77	284.63	227.08
10736638	282.89	278.12	299.92	229.45	264.33	257.29
10736647	3941.42	3977.37	3963.34	4282.39	4164.71	4192.22
10736661	1779.18	1777.7	1749.95	1591.86	1631.07	1659.35
10736675	165.38	183.14	169.11	198.17	208.71	195.7
10736679	3020.77	2776.79	2762.58	1996.56	2422.36	2442.77
10736687	232.04	219.89	237.3	225.32	228.79	219.2
10736693	497.75	542.24	523.89	370.07	495.91	469.35
10736695	457.55	515.48	467.56	400.09	451.33	441.6
10736697	675.57	573.24	620.41	305.44	469.15	380.7
10736702	175.93	154.97	168.56	136.21	137.59	148.1
10736706	735.19	631.05	593.05	243.3	289.74	350.01
10736712	72.6	77.51	83.46	65.73	67.88	67.24
10736716	160.83	170.63	152.03	153.41	155.58	154.4
10736720	250.99	257.53	247.04	246.58	249.96	230.5
10736732	232.25	255.04	256.38	264.61	259.9	270.53
10736734	218.97	214.73	214.79	223.89	219.18	211.01
10736736	858.18	843.08	798.24	764.86	787.68	795.67
10736759	122.79	133.21	141.37	113.42	125.33	126.19
10736764	183.3	209.15	235.32	200.08	182	208.37
10736784	1699.98	1468.27	1494.14	685.99	1075.58	1094.91
10736790	637.57	545.45	533.85	549.9	557.44	576.94
10736792	125.98	90.66	89.75	118.81	104.07	103.78
10736795	667.11	584.57	594.56	264.96	436.74	415.95
10736802	403.23	362.91	418.59	134.93	276.53	266.2
10736812	114.71	100.46	104.26	72.37	76.59	90.74
10736814	67.55	69.57	79.94	60.33	69.72	64.73
10736816	1703.52	1686.25	1715.25	1768.49	1757.25	1693.63
10736841	175.46	193.24	184.87	187.56	172.65	185.59
10736849	294.95	295.96	304.33	295.22	305.87	303.02
10736852	2710.61	2646.74	2679.78	3167.66	2874.91	3074.64
10736863	173.36	168.65	205.56	164.06	180.41	198.34
10736867	121.72	150.27	148.06	231.09	201.7	245.69
10736870	1261.74	2026.68	2264.07	5296.41	3764.65	4129.35
10736873	160.33	207.43	198.68	206.04	201.02	257.91
10736875	142.57	152.36	161.67	140.19	150.88	156.47
10736880	647.64	646.65	614.98	642.7	635.69	652.67
10736901	199.74	159.54	178.91	124.4	161.74	141.04
10736914	464.59	505.04	500.94	500.5	495.31	512.46
10736917	478.93	420.64	415.78	407.09	397.93	398.87
10736934	1041.97	1022.27	1012.12	1053.15	984.39	987.38
10736957	782.65	792.05	664.43	591.35	603.78	653.53
10737017	251.54	278.92	273.35	259.33	270.81	266.44
10737019	1266.56	1239.81	1256.24	1370.7	1410.7	1446.85
10737021	693.67	618.88	592.63	444.21	521.01	505.52
10737045	103.04	105.85	104.89	111.32	110.76	97.66
10737047	229.67	298.38	293.28	269.48	282.09	250.79
10737056	1103.75	1208.08	1209.67	930.65	1037.93	1060.18
10737058	143.25	146.65	147.06	140.31	141.45	137.18
10737066	454.29	547.52	550.61	433.03	495.53	531.8
10737068	617.41	645.28	678.83	779.79	665.4	745.31
10737075	1469.9	1463.39	1513.95	1444.45	1415.6	1457.92
10737107	626.04	548.01	635.74	485.45	525.65	455.4
10737116	220.18	246.24	227.47	262.9	227.77	232.24
10737125	890	940.86	889.87	1104.52	971.28	993.41
10737129	318.29	290.84	294.65	324.18	314.85	313.69
10737134	107.29	98.94	95.75	109.35	111.75	105.12
10737136	655.72	583.54	680.76	798.84	811.25	785.06
10737161	119.82	126.55	121.78	131.06	135.08	118.37
10737163	139.33	164.4	146.64	134.31	142.76	147.9
10737194	687.48	722.27	622.65	553.27	611.11	580.48
10737196	25.91	31.52	35.2	27	32.56	25.8
10737199	152.81	156.19	149.05	145.38	158.91	152.6
10737201	687.48	722.27	622.65	553.27	611.11	580.48
10737203	687.48	722.27	622.65	553.27	611.11	580.48
10737205	566.45	424.99	468.19	339.89	342.11	374.39
10737225	743.42	742.6	740.59	749.6	766.6	752.57
10737245	187.8	191.36	179.51	192.75	184.45	169.54
10737252	807.18	853.86	812.05	725.54	762.74	754.84
10737262	1746.56	1690.23	1755.66	1788.83	1572.56	1601.05
10737266	327.29	431.91	416.11	735.76	612.62	586.14
10737310	116	126.37	111.72	107.41	122.72	116.46
10737325	665.31	706.7	687.79	927.1	798.47	796.67
10737344	1213.11	1179.86	1133.21	1097.8	1111.2	1110.27
10737359	1157.82	1002.79	1049.22	774.27	897.05	844.26
10737371	662.16	576.79	632.95	564.66	548.28	539.46
10737378	154.12	154.46	149.42	146.82	148.12	149.28
10737380	1142.52	1040.24	1036.93	713.68	886.61	846.13
10737389	343.17	281.82	294.85	287.56	300.72	294.62
10737397	53.9	27.25	25.46	45.35	33.88	29
10737399	35.85	35.8	34.84	33.1	32.71	31.4
10737401	445.2	403.58	507.04	486.74	492.24	434.24
10737403	182.14	158.13	160.45	175.88	156.65	162.36
10737411	1785.48	1616.44	1778.69	1142.83	1358.97	1431.59
10737422	1323.19	1340.82	1218.68	1016.51	1062.1	928.28
10737424	441.13	515.8	551.22	493.59	504.68	524.28
10737426	589.66	467.69	460.96	289.33	336.6	294.67
10737429	428.62	387.36	507.33	526.46	487.94	421.36
10737438	381.83	406.34	379.81	395.61	389.2	398.41
10737443	74.62	86.43	85.71	74.32	78.79	76.62
10737445	6656.74	6414.41	6156.95	5707.33	6021.47	5877.55
10737447	315.03	242.57	240.97	312.4	300.74	240.59
10737450	65.35	68.46	63.38	94.54	74.18	72.78
10737460	250.68	263.57	258.91	277.99	262.88	266.12
10737464	27.81	32.39	30.25	31.48	29.23	29.65
10737470	1251.46	1100.16	1129.76	1161.92	1089.61	1121.1
10737506	1511.01	1711.92	1348.18	1164.99	1465.02	1369.18
10737508	592.99	519.2	566.54	484.73	525.86	476.46
10737513	2604.88	1939.81	1865.96	554.68	1242.73	1099.55
10737518	3908.77	3990.63	3646.51	3796.62	3888.24	3892.82
10737527	992.46	1050.16	989.83	1043.92	1061.73	1024.71
10737532	3248.82	3452.44	5202.9	2755.31	3448.13	4311.88
10737585	290.85	318.8	307.24	321.79	305.84	315.63
10737587	806.24	694.81	799.44	736.87	744.56	716.03
10737596	204.02	222.76	219.72	191.9	195.32	172.97
10737602	11.36	7.99	11.29	8.95	7.42	7.44
10737604	287.28	250.71	266.63	245.35	250.96	264.59
10737609	997.06	978.03	1077.67	1235.26	1124.68	1149.51
10737620	688.28	582.47	711.74	1950.33	1257.11	1617.22
10737627	855.35	764.63	838.19	657.93	768.18	745.1
10737636	3290.29	3146.21	3015.12	2915.04	3000.32	3110.43
10737647	199.01	156.03	150.52	197.5	170.24	163.37
10737649	53.28	49.86	65.49	45.73	54.05	47.77
10737651	1846.91	1857.44	1813.55	1835.3	1784.74	1823.76
10737659	284.77	328.57	344.07	409.03	360.53	373.12
10737663	142.43	168.04	148.52	136.62	134.24	143.94
10737666	128.27	144.64	145.76	134.85	132.06	130.78
10737680	686.11	656.24	695.65	664.94	602.71	659.6
10737690	397.66	1013.77	902.94	3359.66	2475.66	2415.66
10737705	85.09	93.39	105.93	89.7	92.94	106.23
10737708	742.1	788.15	848.69	919.8	902.22	945.2
10737710	65.58	80.64	92.43	72.12	77.73	80.91
10737713	110.27	124.47	122.12	117.12	119.65	122.63
10737716	174.49	224.33	196.18	178.84	185.85	214.47
10737719	111.04	143.76	131.74	136.5	120.52	122.18
10737722	23.31	19.46	23.14	21.02	19.14	18.88
10737725	6.95	7.09	6.84	7.3	6.88	6.98
10737727	267.7	264.59	258.02	239.01	243.19	250.68
10737730	215.04	217.72	234.8	197.29	215.04	225.89
10737733	184.73	206.63	213.22	201.49	200.32	206.79
10737736	187.66	234.37	229.95	216.81	205.32	215.64
10737740	130.53	128.11	126.82	115.07	100.22	104.54
10737755	577.25	532.21	506.61	536.78	495.47	499.94
10737763	1552.63	1534.12	1631.86	1196.58	1376.42	1419.83
10737770	138.79	124.03	139.93	96.61	110.25	122.69
10737772	258.28	269.44	266.29	233.64	252.57	248.89
10737774	351.06	366.48	348.55	323.45	319.04	352.6
10737784	1644.01	1522.89	1592.75	1450.77	1602.82	1560.29
10737790	348.93	302.99	305.32	228.49	255.14	250.59
10737813	141.65	129.49	130.87	116.6	118.78	116.71
10737815	1010.94	903.53	854.21	924.84	823.86	887.27
10737824	264.94	312.6	292.09	280.31	277.27	289.1
10737827	400.3	434.27	414.7	510.06	455.37	469.63
10737838	606.23	588.27	616.39	508.13	541.85	527.74
10737864	769.87	759.92	779.71	750.5	747.85	716.06
10737866	708.88	634.73	650.18	722.8	667.51	639.9
10737871	2584.02	2692.63	2467.44	2203.83	2323.69	2329.01
10737874	652.35	606.32	645.99	733.49	684.91	680.04
10737897	2998.24	2910.19	3022.86	2784.11	2951.84	2935.32
10737906	102.06	109.21	125.18	111.74	91.83	109.04
10737908	2851.88	2628.64	2816.33	2214.71	2415.82	2406.47
10737917	153.09	190.38	182.41	233.65	219.98	219.3
10737920	7529.82	7788.88	7392.26	6570.56	7107.37	7293.02
10737927	1725.62	1599.38	1597.83	1427.72	1458.43	1527.12
10737944	697.64	628.31	624.2	544.8	477.63	524.7
10737949	900.93	1088.1	975.47	949.91	919.76	927.19
10737957	1218.76	966.78	1098.64	681.51	816.58	812.88
10737962	1602.71	1403.2	1479.4	708.67	1048.42	1022.44
10737993	167.5	209.07	194.15	183.69	183.69	209.18
10737999	749.41	688.84	770.83	321.32	518.92	498.7
10738015	238.49	198.57	200.06	158.74	174.97	179.55
10738026	165.31	126.47	149.1	96.53	112.3	123.83
10738038	1457.52	1436.16	1425.55	1273.34	1266.47	1290.58
10738051	110.23	97.6	111.8	92.98	97.83	82.07
10738056	1161.12	1045.52	1091.81	969.11	912.11	929.75
10738071	1102.6	1008.68	1107.74	1159.99	1100.85	1118.15
10738083	1434.57	1430.2	1418.45	1803.52	1696.45	1623.96
10738097	484.24	461.07	413.69	306.96	380.94	398.04
10738109	458.41	431.36	430.67	406.12	400.47	435.76
10738118	169.96	157.66	140.6	131.66	165	152.14
10738130	1113.28	1010.76	1073.42	752.05	910.91	841.94
10738140	1798.15	1590.32	1788.46	1030.91	1179.12	1228
10738147	79.05	79.43	91.56	91.64	83.35	86.31
10738149	485.94	499.84	538.23	528.29	529.06	504.13
10738152	665.04	684.21	690.29	617.95	607.59	648.48
10738160	584.99	606.08	593.59	571.58	529.67	566.67
10738162	952.23	1121.72	1066.38	815.47	932.29	937.98
10738164	209.2	206.82	203.91	179.79	181.03	195.55
10738166	433.31	396.8	366.05	376.86	405.18	410.21
10738168	1770.2	1652.57	1758.46	1391.09	1705.05	1632.65
10738170	531.96	516.5	523.88	540.66	515.33	463.23
10738173	230.45	231.97	240.59	241.53	230.73	230.25
10738177	583.2	578.01	771.34	419.37	494.24	587.91
10738188	89.17	78.62	76.53	76.47	70.26	80.02
10738196	703.4	592.7	737.85	805.22	854.38	751.18
10738209	649.42	675.82	647.59	546.66	554.21	610.31
10738216	533.35	536.26	560.57	813.25	676.93	673.33
10738221	80.8	66.88	58.61	70.31	62.89	58.49
10738223	170.24	167.53	156.25	136.42	141.76	173.23
10738225	486.93	398.48	409.57	247.97	319.56	319.11
10738237	1873.21	1989.79	1894.89	2371.69	2165.07	2137.78
10738261	497.51	465.34	430.01	375.9	404.63	417.3
10738267	106.34	119.26	123.39	113.05	115.51	118.32
10738274	426.59	409.74	395.51	334.16	386.23	376.1
10738284	1536.57	1441.54	1386.95	1108.51	1211.27	1253.2
10738296	721.49	669.91	723.22	793.73	737.37	766.41
10738307	313.63	332.77	324.22	402.95	374.27	372.49
10738313	249.95	251.38	267.83	208.56	245.48	251.74
10738341	1172.6	942.14	938.52	424.83	593.01	576.89
10738347	384.09	432.83	432.46	471.72	399.57	390.28
10738383	2298.7	2483.23	2470.69	2490.12	2476.52	2456.35
10738391	743.59	706.5	861.57	616.91	584.31	589.76
10738399	106.95	110.84	120.97	110.04	113.14	110.7
10738407	944.92	944.67	956.37	1102.53	1052.06	1043.71
10738409	5387.13	5158.73	5133.76	5047.66	5038.57	5163.38
10738415	340.92	299.09	326.1	278.05	261.83	278.05
10738423	477.48	745.31	666.5	1147.44	870.77	804.69
10738428	156.98	368.08	269.22	401.81	265.34	294.12
10738430	2124.93	2158.63	2123.61	2214.55	2137.04	2166.42
10738451	236.65	201.86	250.19	162.71	181.9	187.9
10738460	411.96	455.88	499.93	436.95	424.56	466.14
10738463	53.42	37.72	46.08	37.6	36.09	42.18
10738469	526.32	427.89	474.7	372.85	400.42	381.63
10738477	695.54	654.28	752.86	672.94	696.25	632.26
10738480	1935.11	2017.29	1896.34	2437.18	2147.29	2198.95
10738482	481.12	477.82	494.83	501.79	485.8	489.93
10738508	239.95	222.16	216.05	243.07	230.31	224.52
10738514	154.67	135.16	132.26	105.1	108.29	117.94
10738522	197.45	168.47	187.69	123.39	147.58	155.17
10738530	1630.95	1647.77	1670.08	1954.66	1598.05	1581.31
10738538	102.45	99.62	121.41	81.28	96.4	97.98
10738550	251.68	279.58	278.91	271.54	274.98	275.9
10738556	454.16	447.91	451.06	427.43	426.92	420.22
10738562	522.07	806.89	731.82	2042.05	1471.94	1572.78
10738576	2542.8	2427.91	2485.12	1633.44	1817.45	2067.54
10738591	610	638.94	726.59	679.73	713.92	633.01
10738593	32.09	32.63	28.33	28.9	30.45	27.95
10738601	178.23	171.24	155.35	170.33	161.71	160.38
10738603	251.91	249.99	258.59	255.72	248.38	244.3
10738628	92.05	87.26	83.18	82.06	79.83	80.53
10738632	157.34	175.08	187.54	139.25	165.66	147.16
10738636	107.55	105.24	111.37	93.74	96.8	99.93
10738638	112.8	116.96	126.98	118.78	106.57	122.41
10738640	10.72	8.38	8.82	7.96	8.6	7.92
10738643	2073.57	1929.22	2056.68	1587.34	1810.91	1817.32
10738657	272.6	240.08	260.41	210.85	242.83	240.32
10738671	788.24	636.62	713.96	585.53	661.01	663.97
10738673	455.37	411.26	410.62	479.4	414.67	428.66
10738676	328.86	307.02	346.25	233.51	267.56	256.93
10738703	400.95	388.17	413.64	399.71	397.57	380.15
10738705	1488.56	1513.95	1513.21	1686.83	1594.95	1585.26
10738707	128.28	145.68	155.89	124.66	129.32	142.51
10738716	253.24	254.42	254.42	288.95	255.92	279.98
10738724	102.43	126.91	125.78	112.76	113.17	118.17
10738741	124.26	145.42	147.81	128.06	126.65	118.6
10738744	281.28	438.31	386.69	466.51	474.61	408.06
10738766	59.56	56.7	68.35	93.91	68.46	69.21
10738934	470.76	458.23	442.5	414.5	405.27	388.2
10738944	200.04	186.97	204.75	180.42	210.52	185.59
10738947	714.5	697.38	697.38	753.88	737.89	692.76
10738972	647.05	610.89	709.55	577.65	534.71	599.63
10739003	725.12	658.61	676.28	605.78	581.82	623
10739033	48.03	42.64	42.86	37.39	41	40.37
10739035	3300.34	3136.63	3120.37	2647.11	3038.83	2829.05
10739071	177.26	216.9	195.49	517.53	347	411.05
10739086	1476.13	1520.57	1595.18	2019.8	1733.29	1843.84
10739094	368.91	336.89	378.13	427.74	379.74	406.52
10739099	780.96	724.41	728.31	660.04	649.55	642.72
10739117	1342.96	1321.81	1285.22	1385.8	1316.32	1310.14
10739135	329.07	315.54	324.4	362.59	332.91	337.59
10739148	158.66	158.54	130.04	182.6	163.65	158.31
10739150	143.72	138.33	146.93	146.77	142.53	140.1
10739152	162.62	170.33	186.2	152.63	146.33	158.09
10739160	955.5	678.7	966.58	400.96	756.66	650.27
10739167	3649.54	4292.49	2954.71	2219.78	2598.57	2560.48
10739169	1438.75	1470	1512.69	1250.77	1327.96	1373.18
10739181	787.73	679.65	745.24	834.13	821.11	810.59
10739204	625.63	603.37	514.8	538.11	541.91	551.02
10739206	2508.14	1987.31	2705.16	1517.94	2336.93	2082.21
10739209	372.64	382.87	352.67	425.33	491.11	395.23
10739211	32.86	31.03	34.75	41.37	34.75	35.72
10739215	24.83	20.02	20.94	24.25	21.51	22.03
10739217	309.83	311.76	319.86	268.02	297.53	291.66
10739223	395.67	368.64	326.84	292.67	322.98	282.97
10739225	1336.64	1368.52	1288.97	1223.08	1231.33	1305.78
10739236	882.21	879.21	918.19	1000.32	893.46	920.66
10739268	64.12	64.74	69.22	75.7	70.83	72.02
10739277	406.87	385.35	432.99	546.38	435.02	447.86
10739282	271.77	233.45	239.93	314.93	254.54	252.22
10739302	508.9	487.87	508.27	517.89	532.52	509.21
10739313	1779.8	1545.87	1619.91	708.8	1018.07	1127.8
10739323	735.87	732.22	705.66	1291.74	1059.08	1037.72
10739332	72.26	59.97	61.56	76.89	60.1	70.62
10739334	435.01	532	500.45	768.63	611.47	655.05
10739349	149.52	142.1	137.92	141.69	166.49	144.07
10739351	1688.7	1475.1	1498.5	314.76	780.26	896.8
10739353	561.09	640.08	665.1	1029.62	868.97	834.16
10739355	173.87	197.99	180.05	186.42	177.81	201.36
10739357	3111.3	2713.99	3003.86	1435.66	2394.65	2258.11
10739360	101.27	110.89	126.59	106.42	112.94	110.68
10739362	335.75	330.58	350.65	330.24	315.47	347.44
10739364	248.71	270.14	293.71	244	235.29	232.31
10739371	1373.27	1330.82	1301.27	1270.78	1292.9	1355.02
10739386	324.32	338.29	314.66	384.41	363.31	380.39
10739395	3558.37	3417.91	3417.91	3050.44	3140.11	3256.49
10739399	1461.87	1200.32	1258.95	887.06	993.86	1043.06
10739414	559.42	423.15	565.45	246.21	459.45	371.05
10739428	604.36	558.27	692.98	843.26	769.83	726.82
