"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atp6v1e1_75186",612.192483860891,-0.599343274764027,0.146405850560034,-4.09371123128898,4.24522970324525e-05,0.00434653305496124
"Capza1_78776",704.992701857687,-0.512238924668304,0.125303077260124,-4.08799955969892,4.35108979107813e-05,0.00434653305496124
"Ldlr_30685",466.163908752849,0.677770183239521,0.165629176099549,4.09209415394397,4.27494999435337e-05,0.00434653305496124
"Maoa_30665",319.90475729809,-0.603366681261636,0.147601618556201,-4.08780531787934,4.35473352718776e-05,0.00434653305496124
"Zup1_64842",983.466803622176,0.62065243601822,0.151806619188653,4.08844119798836,4.34281596352815e-05,0.00434653305496124
"Elac1_59825",324.823032730109,0.538247891974254,0.132231676571109,4.07049132198522,4.69140888141961e-05,0.00465236425266457
"Papola_77535",3138.5488986002,-0.501024431910339,0.1232362956966,-4.06555900660816,4.7917468359096e-05,0.00472140644966451
"Gpatch8_73236",101.041279640858,0.729730068123235,0.179784823445164,4.05890805541664,4.930271991003e-05,0.00479640574517134
"Hk2_69990",583.213049848253,0.624768875734824,0.153882634262816,4.06003496578946,4.90653676762333e-05,0.00479640574517134
"Myl9_79107",1085.36739328917,0.787107354171027,0.194012967450685,4.05698322392341,4.97106511430489e-05,0.00480567558943274
"Tbcd_70760",117.348244333545,0.962814767262371,0.237548946507561,4.05312160469516,5.05387150586765e-05,0.00485519118229322
"Vcan_73200",128.493565872709,0.948239559293602,0.234930359401357,4.03625807115725,5.43104741041422e-05,0.00518395049458874
"Wnk1_72383",1352.93774186698,-0.579473352141026,0.143616792858636,-4.03485790628544,5.46353509936488e-05,0.00518395049458874
"Rab18_55536",1603.07133250355,-0.599482178605126,0.148727980333657,-4.03072896747636,5.56041324219117e-05,0.00524350380035094
"Oxr1_65733",780.933085575937,-0.347356286810369,0.0862828252341265,-4.02578712354197,5.67850438154703e-05,0.00530148724751266
"Ptprc_31576",1071.62015450533,-0.678077470435726,0.16857371886621,-4.02243881784376,5.75986188494317e-05,0.00530148724751266
"Sdcbp_53811",2867.31149386801,-0.452362214222387,0.112436209439789,-4.02327876825688,5.73934956448935e-05,0.00530148724751266
"Sept8_78697",547.66506188285,0.651141310270752,0.161876281025241,4.02246274838264,5.75927652064696e-05,0.00530148724751266
"Ccdc102a_69344",227.687543486293,0.552654421094925,0.137929712115613,4.00678296661483,6.15513735410515e-05,0.00563158430178275
"Ppp2r5a_74553",2417.80762279583,-0.436016110770476,0.108978454974455,-4.00093863390409,6.30917195744379e-05,0.00573835989099814
"Kcna3_61180",179.123192353512,-0.718241718619222,0.179634280005654,-3.99835553991486,6.37840912161333e-05,0.00576720744754815
"Nkain4_74119",37.805931414639,-1.47937247317896,0.370718109019122,-3.99055896431176,6.59177581140903e-05,0.00589082476727722
"Tbl1x_79633",224.365039465191,0.74785531333491,0.187366813046771,3.99139688173181,6.56852485119843e-05,0.00589082476727722
"Csnk1g1_72572",122.300154266896,-0.534222398399073,0.13456698478143,-3.96993660270223,7.18917580418112e-05,0.00638756192405017
"Fam192a_71995",338.509427917437,0.436844200935189,0.110272748270763,3.96148828958688,7.44840357406705e-05,0.00657985122626349
"Sar1b_78294",649.02649008353,-0.457449969074698,0.115650104381673,-3.95546525029501,7.63858511877044e-05,0.00670929667774974
"Kcnj15_77680",765.012868750062,-0.732299490398197,0.185281863378112,-3.9523538734267,7.73861860120776e-05,0.00675854014313435
"Vps37a_56960",619.787617520317,-0.506130871851842,0.128121515719196,-3.95039716015482,7.80216169828512e-05,0.0067755382748215
"Mosmo_67181",393.454754601975,-0.585003195705792,0.148195137649138,-3.94751950020673,7.89650880887838e-05,0.00681894589332975
"Hmg20b_30149",1084.26986550329,0.459345713521617,0.116664628678394,3.93731775196304,8.23974676822286e-05,0.00699741146819633
"Ids_68257",1559.20255877486,-0.691707116529697,0.175621300548068,-3.93862882447095,8.19485906654018e-05,0.00699741146819633
"Sept2_77047",620.67244388598,-0.631283189716002,0.160277833074324,-3.9386805873727,8.19309159132011e-05,0.00699741146819633
"Fam210a_59633",238.774661884684,-0.554938214565838,0.141022881041917,-3.93509344345967,8.31643328711114e-05,0.00700585017155973
"Nqo1_29503",119.330933883523,1.23060615514288,0.312781978435815,3.93438957479902,8.34084042284452e-05,0.00700585017155973
"Drg1_79007",1317.34619022741,-0.458269327509125,0.116578166444372,-3.93100476260962,8.45915960772976e-05,0.00706661643100077
"Zbtb33_59610",546.21159132352,-0.477364406487435,0.121487803399257,-3.92931959530643,8.51865585823274e-05,0.00707785184848084
"AU021092_61815",813.510262430877,-0.729411026655197,0.185740052059806,-3.9270529891977,8.59930410249443e-05,0.0071064464171743
"4921524J17Rik_80144",121.822855597952,-0.750753158205956,0.191662361623849,-3.91706098080624,8.96350806913262e-05,0.00730536880907317
"Agbl3_63795",254.199838542396,-0.63191129391374,0.161389264143184,-3.91544813881245,9.02364406613453e-05,0.00730536880907317
"Ccdc88a_76169",515.738908526666,-0.603104264301067,0.154060425568097,-3.9147254207375,9.05071460762752e-05,0.00730536880907317
"Eif3c_71497",521.275181647026,0.477595831962497,0.122022179874075,3.91400835860635,9.07764909591423e-05,0.00730536880907317
"Enah_68688",153.340045180255,0.871787126231019,0.22260298620964,3.91633167674578,8.9906536651202e-05,0.00730536880907317
"Mme_70214",402.768440367041,-0.76601762743137,0.195905965718434,-3.91012915110676,9.22467855813462e-05,0.00738502781859829
"Rbm5_64651",579.566875499032,0.532504580737392,0.136256865279158,3.90809358226771,9.30272749666236e-05,0.0074089235415128
"Gpat3_72962",142.001409583356,-0.698788067681939,0.178994280907403,-3.90396868625895,9.46280297096267e-05,0.00749756414776635
"Atp1a2_29833",222.77806854811,-0.783359119406146,0.200780529200314,-3.9015691537729,9.55711500783515e-05,0.0075334571684838
"Anp32a_76549",812.943375942019,-0.501719903749211,0.128767863126762,-3.89631303623719,9.76681381971108e-05,0.00754330430705195
"Cdc42bpg_61133",949.905497554592,-0.683100177984473,0.17517368710348,-3.89955928472835,9.63679395967451e-05,0.00754330430705195
"Kdelc2_77631",697.416414864151,-0.50847772827586,0.130520015597812,-3.89578353899908,9.78817789567671e-05,0.00754330430705195
"Pof1b_55005",281.615543208248,-0.802821052991301,0.206173409859708,-3.89391170053202,9.86405676740252e-05,0.00754330430705195
"Samd9l_72775",885.127814701474,-0.591005374720176,0.151651888033216,-3.89711847564159,9.73440047058721e-05,0.00754330430705195
"Vps29_72403",658.071673228363,-0.574185570364668,0.147439331864341,-3.89438532516531,9.84480509873965e-05,0.00754330430705195
"Gpatch4_65797",423.562454187424,0.655765189916434,0.168594900271881,3.88959090019289,0.000100413352196439,0.0076408595871855
"Rere_78993",160.696179939331,0.489056344516229,0.125809526372581,3.88727593702169,0.000101375491177682,0.00767607229010912
"Atrx_69745",780.561615186831,-0.581799525034841,0.149755808944334,-3.8849880290861,0.000102334930640423,0.00771073636702914
"Crbn_78654",516.712631908652,-0.40776590944399,0.105095569267931,-3.87995338228226,0.000104476486871208,0.00781862681531353
"Zfp386_57297",351.050546790082,-0.726731909802323,0.187338825092719,-3.87923811010688,0.000104784147027167,0.00781862681531353
"Txlna_29775",148.731517823482,0.493155942575298,0.127230183599074,3.87609235972908,0.000106147406266661,0.00784419125829251
"Zfp106_75666",294.93855475531,-0.555372948373361,0.143254822402555,-3.87681851863058,0.000105831236371504,0.00784419125829251
"Snrnp40_30773",744.838901251408,-0.4131806024064,0.106860531703061,-3.86654076880813,0.00011039001715145,0.00811868398868393
"Zfp931_32235",74.6246914353762,-0.838981698996841,0.21728537329964,-3.86119731050589,0.000112832735718012,0.00825881895581694
"Ets1_31857",245.52913764661,-0.637747977616708,0.165398799817461,-3.85581986278345,0.000115342403191303,0.00836286829930905
"Rnf141_67697",460.451757065976,-0.43399591124227,0.112550069305782,-3.85602526874653,0.000115245580356539,0.00836286829930905
"Fscn1_74998",38.661575075267,1.31291249771432,0.340612708520446,3.85456110377488,0.00011593742592405,0.00836654541727032
"Mbtps1_67068",200.655051541085,-0.615399710592881,0.159806115718891,-3.85091464005925,0.00011767751254501,0.00843930421597444
"Ppp1r2_66828",1558.08548655631,-0.753201092125279,0.195628839575613,-3.8501536570949,0.000118043745132685,0.00843930421597444
"Alg11_64834",27.2070924351757,-1.19086583650764,0.309993918374315,-3.84157806305634,0.000122245844890433,0.00854413650488218
"Commd8_67270",651.70551882707,-0.403974431209647,0.105074459580647,-3.84464914520534,0.000120725042260676,0.00854413650488218
"Iars2_32098",648.278932521077,0.483274796807605,0.125797906479475,3.84167598915054,0.000122197074280237,0.00854413650488218
"Pgd_61988",306.375386597611,0.722137034548444,0.187983544389624,3.84149068416173,0.000122289378119451,0.00854413650488218
"Tubgcp5_63771",352.871985380091,-0.454310637128038,0.118188625452627,-3.84394551834547,0.000121071895382423,0.00854413650488218
"4930402H24Rik_73246",126.123084247951,-0.713083960575664,0.18589520192024,-3.83594602340311,0.000125081879260965,0.00854503807164575
